2001:67c:1324::,2001:67c:1324:ffff:ffff:ffff:ffff:ffff,42540619686649352955462444664318066688,42540619686650561881282059293492772863,"AS43384 Odessa National Academy of Telecommunications n.a. A.S. Popov"
2001:67c:132c::,2001:67c:132c:ffff:ffff:ffff:ffff:ffff,42540619686659024362019361697715716096,42540619686660233287838976326890422271,"AS13189 Liden Data Internetwork AB"
2001:67c:133c::,2001:67c:133c:ffff:ffff:ffff:ffff:ffff,42540619686678367175133195764511014912,42540619686679576100952810393685721087,"AS35052 Vienna University"
2001:67c:1340::,2001:67c:1340:ffff:ffff:ffff:ffff:ffff,42540619686683202878411654281209839616,42540619686684411804231268910384545791,AS198565
2001:67c:1350::,2001:67c:1350:ffff:ffff:ffff:ffff:ffff,42540619686702545691525488348005138432,42540619686703754617345102977179844607,"AS37560 CYBERDYNE"
2001:67c:1360::,2001:67c:1360:ffff:ffff:ffff:ffff:ffff,42540619686721888504639322414800437248,42540619686723097430458937043975143423,"AS41231 Canonical Ltd"
2001:67c:1368::,2001:67c:1368:ffff:ffff:ffff:ffff:ffff,42540619686731559911196239448198086656,42540619686732768837015854077372792831,"AS20932 Services Industriels de Geneve"
2001:67c:1374::,2001:67c:1374:ffff:ffff:ffff:ffff:ffff,42540619686746067021031614998294560768,42540619686747275946851229627469266943,"AS61382 Komisvyazinvest LLC"
2001:67c:1388::,2001:67c:1388:ffff:ffff:ffff:ffff:ffff,42540619686770245537423907581788684288,42540619686771454463243522210963390463,"AS13030 Init Seven AG"
2001:67c:1394::,2001:67c:1394:ffff:ffff:ffff:ffff:ffff,42540619686784752647259283131885158400,42540619686785961573078897761059864575,AS199351
2001:67c:13a0::,2001:67c:13a0:ffff:ffff:ffff:ffff:ffff,42540619686799259757094658681981632512,42540619686800468682914273311156338687,"AS57232 FOP Chaliy Igor Petrovich"
2001:67c:13a4::,2001:67c:13a4:ffff:ffff:ffff:ffff:ffff,42540619686804095460373117198680457216,42540619686805304386192731827855163391,"AS49505 Selectel Ltd."
2001:67c:13cc::,2001:67c:13cc:ffff:ffff:ffff:ffff:ffff,42540619686852452493157702365668704256,42540619686853661418977316994843410431,"AS42044 CentralNic Ltd"
2001:67c:13f0::,2001:67c:13f0:7fff:ffff:ffff:ffff:ffff,42540619686895973822663829015958126592,42540619686896578285573636330545479679,"AS58042 State Educational Institution of Higher Vocational Education The Bonch-Bruevich Saint-Petersburg State University of Telecommunications"
2001:67c:1400::,2001:67c:1407:ffff:ffff:ffff:ffff:ffff,42540619686915316635777663082753425408,42540619686924988042334580116151074815,"AS29670 Individual Network Berlin e.V."
2001:67c:1420::,2001:67c:1427:ffff:ffff:ffff:ffff:ffff,42540619686954002262005331216344023040,42540619686963673668562248249741672447,"AS48200 Opteamax GmbH"
2001:67c:1440::,2001:67c:1440:ffff:ffff:ffff:ffff:ffff,42540619686992687888232999349934620672,42540619686993896814052613979109326847,"AS44597 Russian Institute for Public Network"
2001:67c:1442::,2001:67c:1442:ffff:ffff:ffff:ffff:ffff,42540619686995105739872228608284033024,42540619686996314665691843237458739199,"AS3316 Association of scientific and educational organizations-computer networks users ""RELARN"""
2001:67c:1443::,2001:67c:1443:ffff:ffff:ffff:ffff:ffff,42540619686996314665691843237458739200,42540619686997523591511457866633445375,"AS31649 Russian Backbone Network"
2001:67c:1444::,2001:67c:1444:ffff:ffff:ffff:ffff:ffff,42540619686997523591511457866633445376,42540619686998732517331072495808151551,"AS43832 Russian Institute for Public Network"
2001:67c:1446::,2001:67c:1447:ffff:ffff:ffff:ffff:ffff,42540619686999941443150687124982857728,42540619687002359294789916383332270079,"AS42385 Russian Institute for Public Network"
2001:67c:1460::,2001:67c:1467:ffff:ffff:ffff:ffff:ffff,42540619687031373514460667483525218304,42540619687041044921017584516922867711,"AS47487 REWE-Grossverbraucher-Service-GmbH"
2001:67c:1484::,2001:67c:1484:ffff:ffff:ffff:ffff:ffff,42540619687074894843966794133814640640,42540619687076103769786408762989346815,"AS48361 Global Telecommunications Ltd."
2001:67c:1498::,2001:67c:1498:ffff:ffff:ffff:ffff:ffff,42540619687099073360359086717308764160,42540619687100282286178701346483470335,"AS43455 Schlueter-Systems KG"
2001:67c:14a8::,2001:67c:14a8:ffff:ffff:ffff:ffff:ffff,42540619687118416173472920784104062976,42540619687119625099292535413278769151,"AS28847 Soderhamn NARA AB"
2001:67c:14b0::,2001:67c:14b0:ffff:ffff:ffff:ffff:ffff,42540619687128087580029837817501712384,42540619687129296505849452446676418559,"AS5400 British Telecommunications plc"
2001:67c:14bc::,2001:67c:14bc:ffff:ffff:ffff:ffff:ffff,42540619687142594689865213367598186496,42540619687143803615684827996772892671,"AS44594 Austrian Airlines AG"
2001:67c:14c0::,2001:67c:14c0:ffff:ffff:ffff:ffff:ffff,42540619687147430393143671884297011200,42540619687148639318963286513471717375,AS199664
2001:67c:14d0::,2001:67c:14d0:ffff:ffff:ffff:ffff:ffff,42540619687166773206257505951092310016,42540619687167982132077120580267016191,"AS57202 Konstant AS"
2001:67c:14d4::,2001:67c:14d4:ffff:ffff:ffff:ffff:ffff,42540619687171608909535964467791134720,42540619687172817835355579096965840895,"AS8437 Tele2 Telecommunication GmbH"
2001:67c:14e0::,2001:67c:14e7:ffff:ffff:ffff:ffff:ffff,42540619687186116019371340017887608832,42540619687195787425928257051285258239,"AS25516 init AG fuer digitale Kommunikation"
2001:67c:1600::,2001:67c:160f:ffff:ffff:ffff:ffff:ffff,42540619687534286655420353220202987520,42540619687553629468534187286998286335,"AS47487 REWE-Grossverbraucher-Service-GmbH"
2001:67c:1640::,2001:67c:164f:ffff:ffff:ffff:ffff:ffff,42540619687611657907875689487384182784,42540619687631000720989523554179481599,"AS43516 Felleskjopet Agri BA"
2001:67c:1680::,2001:67c:1680:ffff:ffff:ffff:ffff:ffff,42540619687689029160331025754565378048,42540619687690238086150640383740084223,"AS44409 WEST16 WEST 16 LTD"
2001:67c:1684::,2001:67c:1684:ffff:ffff:ffff:ffff:ffff,42540619687693864863609484271264202752,42540619687695073789429098900438908927,"AS16104 SKB Banka d.d. Ljubljana"
2001:67c:168c::,2001:67c:168c:ffff:ffff:ffff:ffff:ffff,42540619687703536270166401304661852160,42540619687704745195986015933836558335,AS199217
2001:67c:16a4::,2001:67c:16a4:ffff:ffff:ffff:ffff:ffff,42540619687732550489837152404854800384,42540619687733759415656767034029506559,"AS31027 Nianet A/S"
2001:67c:16ac::,2001:67c:16ac:ffff:ffff:ffff:ffff:ffff,42540619687742221896394069438252449792,42540619687743430822213684067427155967,"AS50974 EDICIONES EL PAIS"
2001:67c:16b0::,2001:67c:16b0:ffff:ffff:ffff:ffff:ffff,42540619687747057599672527954951274496,42540619687748266525492142584125980671,"AS198093 Foreningen for digitala fri- och rattigheter"
2001:67c:16b8::,2001:67c:16b8:ffff:ffff:ffff:ffff:ffff,42540619687756729006229444988348923904,42540619687757937932049059617523630079,"AS25166 MAIL.BG Ssc"
2001:67c:16c4::,2001:67c:16c4:ffff:ffff:ffff:ffff:ffff,42540619687771236116064820538445398016,42540619687772445041884435167620104191,AS199612
2001:67c:16cc::,2001:67c:16cc:ffff:ffff:ffff:ffff:ffff,42540619687780907522621737571843047424,42540619687782116448441352201017753599,"AS50717 OOO ""Fortis"""
2001:67c:16d0::,2001:67c:16d1:ffff:ffff:ffff:ffff:ffff,42540619687785743225900196088541872128,42540619687788161077539425346891284479,"AS44574 A4N A4N"
2001:67c:16d8::,2001:67c:16d8:ffff:ffff:ffff:ffff:ffff,42540619687795414632457113121939521536,42540619687796623558276727751114227711,"AS47619 MBTelecom Ltd. SRL"
2001:67c:16e0::,2001:67c:16e0:ffff:ffff:ffff:ffff:ffff,42540619687805086039014030155337170944,42540619687806294964833644784511877119,"AS61357 EXCELDEV SC EXCELDEV SRL"
2001:67c:16e4::,2001:67c:16e4:ffff:ffff:ffff:ffff:ffff,42540619687809921742292488672035995648,42540619687811130668112103301210701823,"AS197521 SPAN d.o.o."
2001:67c:16f0::,2001:67c:16f0:ffff:ffff:ffff:ffff:ffff,42540619687824428852127864222132469760,42540619687825637777947478851307175935,"AS42312 CBC Cologne Broadcasting Center GmbH"
2001:67c:16f4::,2001:67c:16f4:ffff:ffff:ffff:ffff:ffff,42540619687829264555406322738831294464,42540619687830473481225937368006000639,"AS41104 Podravka d.o.o."
2001:67c:16f8::,2001:67c:16f8:ffff:ffff:ffff:ffff:ffff,42540619687834100258684781255530119168,42540619687835309184504395884704825343,AS198611
2001:67c:1a00::,2001:67c:1a3f:ffff:ffff:ffff:ffff:ffff,42540619688772226694705733495102111744,42540619688849597947161069762283307007,"AS1837 NATO Communications and Information Agency"
2001:67c:1c00::,2001:67c:1cff:ffff:ffff:ffff:ffff:ffff,42540619689391196714348423632551673856,42540619689700681724169768701276454911,"AS48144 Network Technology Harald Firing Karlsen"
2001:67c:2004::,2001:67c:2004:ffff:ffff:ffff:ffff:ffff,42540619690633972456912262424149622784,42540619690635181382731877053324328959,"AS25173 ISKRA SISTEMI Avtomatizacija procesov, d.d."
2001:67c:2008::,2001:67c:2008:ffff:ffff:ffff:ffff:ffff,42540619690638808160190720940848447488,42540619690640017086010335570023153663,"AS51459 Manhattan SAS"
2001:67c:200c::,2001:67c:200c:ffff:ffff:ffff:ffff:ffff,42540619690643643863469179457547272192,42540619690644852789288794086721978367,"AS51408 OOO Sirius-Project"
2001:67c:2010::,2001:67c:2010:ffff:ffff:ffff:ffff:ffff,42540619690648479566747637974246096896,42540619690649688492567252603420803071,"AS21344 Inteligo Financial Services S.A."
2001:67c:2014::,2001:67c:2014:ffff:ffff:ffff:ffff:ffff,42540619690653315270026096490944921600,42540619690654524195845711120119627775,"AS51816 Astec d.o.o."
2001:67c:2020::,2001:67c:2020:ffff:ffff:ffff:ffff:ffff,42540619690667822379861472041041395712,42540619690669031305681086670216101887,"AS48598 Rubberduck Media Lab AS"
2001:67c:2024::,2001:67c:2024:ffff:ffff:ffff:ffff:ffff,42540619690672658083139930557740220416,42540619690673867008959545186914926591,"AS197014 Winamax.com Limited"
2001:67c:2028::,2001:67c:2028:ffff:ffff:ffff:ffff:ffff,42540619690677493786418389074439045120,42540619690678702712238003703613751295,"AS43591 Multicom Security AB"
2001:67c:202c::,2001:67c:202c:ffff:ffff:ffff:ffff:ffff,42540619690682329489696847591137869824,42540619690683538415516462220312575999,"AS34764 Maurice Funke"
2001:67c:2030::,2001:67c:2030:ffff:ffff:ffff:ffff:ffff,42540619690687165192975306107836694528,42540619690688374118794920737011400703,"AS33817 Subsidiary Enterprise Telegroup-Ukraine"
2001:67c:2034::,2001:67c:2034:ffff:ffff:ffff:ffff:ffff,42540619690692000896253764624535519232,42540619690693209822073379253710225407,"AS50152 Escapenet GmbH"
2001:67c:2038::,2001:67c:2038:ffff:ffff:ffff:ffff:ffff,42540619690696836599532223141234343936,42540619690698045525351837770409050111,"AS197444 Vlastimil Drazsky"
2001:67c:203c::,2001:67c:203c:ffff:ffff:ffff:ffff:ffff,42540619690701672302810681657933168640,42540619690702881228630296287107874815,"AS30779 TRK Cable TV LLC"
2001:67c:2044::,2001:67c:2044:ffff:ffff:ffff:ffff:ffff,42540619690711343709367598691330818048,42540619690712552635187213320505524223,"AS51290 HosTeam s.c."
2001:67c:2048::,2001:67c:2048:ffff:ffff:ffff:ffff:ffff,42540619690716179412646057208029642752,42540619690717388338465671837204348927,"AS15469 Warinet Global Services SA"
2001:67c:204c::,2001:67c:204c:ffff:ffff:ffff:ffff:ffff,42540619690721015115924515724728467456,42540619690722224041744130353903173631,"AS45019 SquareCows Limited"
2001:67c:2050::,2001:67c:2050:ffff:ffff:ffff:ffff:ffff,42540619690725850819202974241427292160,42540619690727059745022588870601998335,"AS25074 MESH GmbH"
2001:67c:2058::,2001:67c:2058:ffff:ffff:ffff:ffff:ffff,42540619690735522225759891274824941568,42540619690736731151579505903999647743,"AS50266 Wiericke B.V."
2001:67c:205c::,2001:67c:205c:ffff:ffff:ffff:ffff:ffff,42540619690740357929038349791523766272,42540619690741566854857964420698472447,"AS51147 Ltd. Delta-Telecom"
2001:67c:2060::,2001:67c:2060:ffff:ffff:ffff:ffff:ffff,42540619690745193632316808308222590976,42540619690746402558136422937397297151,"AS197332 Vitec Software Group AB"
2001:67c:2064::,2001:67c:2064:ffff:ffff:ffff:ffff:ffff,42540619690750029335595266824921415680,42540619690751238261414881454096121855,"AS16217 LONGPHONE LONGPHONE"
2001:67c:2068::,2001:67c:2068:ffff:ffff:ffff:ffff:ffff,42540619690754865038873725341620240384,42540619690756073964693339970794946559,"AS34261 Buhler AG"
2001:67c:206c::,2001:67c:206c:ffff:ffff:ffff:ffff:ffff,42540619690759700742152183858319065088,42540619690760909667971798487493771263,"AS42400 Multihost IT AS"
2001:67c:2070::,2001:67c:2070:ffff:ffff:ffff:ffff:ffff,42540619690764536445430642375017889792,42540619690765745371250257004192595967,"AS47781 ""Delta-X"" LTD"
2001:67c:2074::,2001:67c:2074:ffff:ffff:ffff:ffff:ffff,42540619690769372148709100891716714496,42540619690770581074528715520891420671,"AS57763 SelfNet Internet Ges.m.b.H."
2001:67c:2078::,2001:67c:2078:ffff:ffff:ffff:ffff:ffff,42540619690774207851987559408415539200,42540619690775416777807174037590245375,"AS50721 Koller Sebastian Karl"
2001:67c:207c::,2001:67c:207c:ffff:ffff:ffff:ffff:ffff,42540619690779043555266017925114363904,42540619690780252481085632554289070079,"AS39913 cotewa Networks"
2001:67c:2080::,2001:67c:2080:ffff:ffff:ffff:ffff:ffff,42540619690783879258544476441813188608,42540619690785088184364091070987894783,"AS56334 Manpower Norway Holdings AS"
2001:67c:2084::,2001:67c:2084:ffff:ffff:ffff:ffff:ffff,42540619690788714961822934958512013312,42540619690789923887642549587686719487,"AS44030 OtradnoeNet Ltd."
2001:67c:2088::,2001:67c:2088:ffff:ffff:ffff:ffff:ffff,42540619690793550665101393475210838016,42540619690794759590921008104385544191,"AS20902 DegNet GmbH"
2001:67c:208c::,2001:67c:208c:ffff:ffff:ffff:ffff:ffff,42540619690798386368379851991909662720,42540619690799595294199466621084368895,"AS15562 Job Snijders"
2001:67c:2090::,2001:67c:2090:ffff:ffff:ffff:ffff:ffff,42540619690803222071658310508608487424,42540619690804430997477925137783193599,"AS29691 Nine Internet Solutions AG"
2001:67c:2098::,2001:67c:2099:ffff:ffff:ffff:ffff:ffff,42540619690812893478215227542006136832,42540619690815311329854456800355549183,"AS9033 Peering GmbH"
2001:67c:20a0::,2001:67c:20a1:ffff:ffff:ffff:ffff:ffff,42540619690822564884772144575403786240,42540619690824982736411373833753198591,"AS50472 Chaos Computer Club e.V."
2001:67c:20a8::,2001:67c:20a8:ffff:ffff:ffff:ffff:ffff,42540619690832236291329061608801435648,42540619690833445217148676237976141823,"AS197302 Warmteservice Groep BV"
2001:67c:20ac::,2001:67c:20ac:ffff:ffff:ffff:ffff:ffff,42540619690837071994607520125500260352,42540619690838280920427134754674966527,"AS20612 SwissIX Internet Exchange"
2001:67c:20b8::,2001:67c:20b9:ffff:ffff:ffff:ffff:ffff,42540619690851579104442895675596734464,42540619690853996956082124933946146815,"AS25303 KDD Centralna klirinsko depotna druzba d.d."
2001:67c:20c4::,2001:67c:20c4:ffff:ffff:ffff:ffff:ffff,42540619690866086214278271225693208576,42540619690867295140097885854867914751,"AS16243 Virtu Secure Webservices B.V."
2001:67c:20c8::,2001:67c:20c8:ffff:ffff:ffff:ffff:ffff,42540619690870921917556729742392033280,42540619690872130843376344371566739455,"AS42836 Schuberg Philis B.V."
2001:67c:20cc::,2001:67c:20cc:ffff:ffff:ffff:ffff:ffff,42540619690875757620835188259090857984,42540619690876966546654802888265564159,"AS56390 Oad GROEP B.V."
2001:67c:20d0::,2001:67c:20d1:ffff:ffff:ffff:ffff:ffff,42540619690880593324113646775789682688,42540619690883011175752876034139095039,"AS5421 Sofia University ""St. Kliment Ohridski"""
2001:67c:20d8::,2001:67c:20d8:ffff:ffff:ffff:ffff:ffff,42540619690890264730670563809187332096,42540619690891473656490178438362038271,"AS43750 Avtenta.si, d.o.o."
2001:67c:20e0::,2001:67c:20e0:ffff:ffff:ffff:ffff:ffff,42540619690899936137227480842584981504,42540619690901145063047095471759687679,"AS34225 SpeedPartner GmbH"
2001:67c:20e4::,2001:67c:20e4:ffff:ffff:ffff:ffff:ffff,42540619690904771840505939359283806208,42540619690905980766325553988458512383,"AS48229 Starlight Media LLC"
2001:67c:20ec::,2001:67c:20ec:ffff:ffff:ffff:ffff:ffff,42540619690914443247062856392681455616,42540619690915652172882471021856161791,"AS56332 RMC system-solution GmbH"
2001:67c:20f0::,2001:67c:20f0:ffff:ffff:ffff:ffff:ffff,42540619690919278950341314909380280320,42540619690920487876160929538554986495,"AS49692 Compagnie Generale de Sante"
2001:67c:20f4::,2001:67c:20f4:ffff:ffff:ffff:ffff:ffff,42540619690924114653619773426079105024,42540619690925323579439388055253811199,"AS39732 Euro BIT S.A."
2001:67c:20f8::,2001:67c:20f8:ffff:ffff:ffff:ffff:ffff,42540619690928950356898231942777929728,42540619690930159282717846571952635903,"AS34290 Union Europeenne de Radio-Television"
2001:67c:2100::,2001:67c:2100:ffff:ffff:ffff:ffff:ffff,42540619690938621763455148976175579136,42540619690939830689274763605350285311,"AS41011 CH-NET SRL"
2001:67c:2104::,2001:67c:2104:ffff:ffff:ffff:ffff:ffff,42540619690943457466733607492874403840,42540619690944666392553222122049110015,"AS9182 COMSPACE GmbH & Co KG"
2001:67c:2108::,2001:67c:2108:ffff:ffff:ffff:ffff:ffff,42540619690948293170012066009573228544,42540619690949502095831680638747934719,"AS41446 Municipal autonomous educational establishment of supplementary education of children ""Center for Continuing Education of Children ""Computer Center"""
2001:67c:210c::,2001:67c:210c:ffff:ffff:ffff:ffff:ffff,42540619690953128873290524526272053248,42540619690954337799110139155446759423,"AS44916 Westbahr AB"
2001:67c:2110::,2001:67c:2110:ffff:ffff:ffff:ffff:ffff,42540619690957964576568983042970877952,42540619690959173502388597672145584127,"AS35203 S.C. Colibris Software S.R.L"
2001:67c:2114::,2001:67c:2114:ffff:ffff:ffff:ffff:ffff,42540619690962800279847441559669702656,42540619690964009205667056188844408831,"AS47545 Verkis hf"
2001:67c:2118::,2001:67c:2118:ffff:ffff:ffff:ffff:ffff,42540619690967635983125900076368527360,42540619690968844908945514705543233535,"AS44033 Komster sp.z o.o."
2001:67c:211c::,2001:67c:211c:ffff:ffff:ffff:ffff:ffff,42540619690972471686404358593067352064,42540619690973680612223973222242058239,"AS29056 Citycom Telekommunikation GmbH"
2001:67c:2120::,2001:67c:2120:ffff:ffff:ffff:ffff:ffff,42540619690977307389682817109766176768,42540619690978516315502431738940882943,"AS31710 Grupul Industrial Roman GIR S.A."
2001:67c:2128::,2001:67c:2128:ffff:ffff:ffff:ffff:ffff,42540619690986978796239734143163826176,42540619690988187722059348772338532351,"AS42896 TOV ""Research and Production Company ""ACS-Group"""
2001:67c:212c::,2001:67c:212c:ffff:ffff:ffff:ffff:ffff,42540619690991814499518192659862650880,42540619690993023425337807289037357055,"AS197636 Bank Austria Global Information Services GmbH"
2001:67c:2134::,2001:67c:2134:ffff:ffff:ffff:ffff:ffff,42540619691001485906075109693260300288,42540619691002694831894724322435006463,"AS198450 Aptic AB"
2001:67c:213c::,2001:67c:213c:ffff:ffff:ffff:ffff:ffff,42540619691011157312632026726657949696,42540619691012366238451641355832655871,"AS43681 Urzad Miasta Sopotu"
2001:67c:2148::,2001:67c:2148:ffff:ffff:ffff:ffff:ffff,42540619691025664422467402276754423808,42540619691026873348287016905929129983,"AS51089 Nimbuzz B.V."
2001:67c:214c::,2001:67c:214c:ffff:ffff:ffff:ffff:ffff,42540619691030500125745860793453248512,42540619691031709051565475422627954687,"AS24909 TimoCom Soft- und Hardware GmbH"
2001:67c:2150::,2001:67c:2150:ffff:ffff:ffff:ffff:ffff,42540619691035335829024319310152073216,42540619691036544754843933939326779391,"AS49750 Netexpo Internet B.V."
2001:67c:2154::,2001:67c:2154:ffff:ffff:ffff:ffff:ffff,42540619691040171532302777826850897920,42540619691041380458122392456025604095,"AS12591 Smartcom Bulgaria AD"
2001:67c:2158::,2001:67c:2158:ffff:ffff:ffff:ffff:ffff,42540619691045007235581236343549722624,42540619691046216161400850972724428799,"AS56567 Mikhail Antonov"
2001:67c:2160::,2001:67c:2160:ffff:ffff:ffff:ffff:ffff,42540619691054678642138153376947372032,42540619691055887567957768006122078207,"AS2486 AFNIC (Association Francaise pour le Nommage Internet en Cooperation)"
2001:67c:2164::,2001:67c:2164:ffff:ffff:ffff:ffff:ffff,42540619691059514345416611893646196736,42540619691060723271236226522820902911,"AS15505 King Abdulaziz University (KAU) - Deanship of Information Technology"
2001:67c:2168::,2001:67c:2168:ffff:ffff:ffff:ffff:ffff,42540619691064350048695070410345021440,42540619691065558974514685039519727615,"AS6839 MTV Oy"
2001:67c:2170::,2001:67c:2170:ffff:ffff:ffff:ffff:ffff,42540619691074021455251987443742670848,42540619691075230381071602072917377023,"AS43376 DOTRO DOTRO TELECOM SRL"
2001:67c:2174::,2001:67c:2174:ffff:ffff:ffff:ffff:ffff,42540619691078857158530445960441495552,42540619691080066084350060589616201727,"AS197730 Thomas Kruse"
2001:67c:2178::,2001:67c:2178:ffff:ffff:ffff:ffff:ffff,42540619691083692861808904477140320256,42540619691084901787628519106315026431,"AS29298 SUSE LINUX GmbH"
2001:67c:217c::,2001:67c:217c:ffff:ffff:ffff:ffff:ffff,42540619691088528565087362993839144960,42540619691089737490906977623013851135,"AS2486 AFNIC (Association Francaise pour le Nommage Internet en Cooperation)"
2001:67c:2180::,2001:67c:2180:ffff:ffff:ffff:ffff:ffff,42540619691093364268365821510537969664,42540619691094573194185436139712675839,"AS39393 Nokia Siemens Networks Oesterreich GmbH"
2001:67c:2188::,2001:67c:2188:ffff:ffff:ffff:ffff:ffff,42540619691103035674922738543935619072,42540619691104244600742353173110325247,"AS197500 Societe Nationale de Radiodiffusion Radio France"
2001:67c:218c::,2001:67c:218c:ffff:ffff:ffff:ffff:ffff,42540619691107871378201197060634443776,42540619691109080304020811689809149951,"AS12986 Ukrspetskom LLC."
2001:67c:2190::,2001:67c:2190:ffff:ffff:ffff:ffff:ffff,42540619691112707081479655577333268480,42540619691113916007299270206507974655,"AS51400 SPOJE.NET s.r.o."
2001:67c:2194::,2001:67c:2194:ffff:ffff:ffff:ffff:ffff,42540619691117542784758114094032093184,42540619691118751710577728723206799359,"AS41030 Jaroslav Novotny"
2001:67c:2198::,2001:67c:2198:ffff:ffff:ffff:ffff:ffff,42540619691122378488036572610730917888,42540619691123587413856187239905624063,"AS8605 University of Latvia"
2001:67c:21a0::,2001:67c:21a0:ffff:ffff:ffff:ffff:ffff,42540619691132049894593489644128567296,42540619691133258820413104273303273471,"AS49976 Area Science Park"
2001:67c:21a4::,2001:67c:21a4:ffff:ffff:ffff:ffff:ffff,42540619691136885597871948160827392000,42540619691138094523691562790002098175,"AS5420 Kemira Oyj"
2001:67c:21a8::,2001:67c:21a8:ffff:ffff:ffff:ffff:ffff,42540619691141721301150406677526216704,42540619691142930226970021306700922879,"AS51421 Heinrich THURNER"
2001:67c:21ac::,2001:67c:21ac:ffff:ffff:ffff:ffff:ffff,42540619691146557004428865194225041408,42540619691147765930248479823399747583,"AS197727 ApplicationNet b.v."
2001:67c:21b0::,2001:67c:21b0:ffff:ffff:ffff:ffff:ffff,42540619691151392707707323710923866112,42540619691152601633526938340098572287,"AS51871 F1-Consult e.K."
2001:67c:21b4::,2001:67c:21b4:ffff:ffff:ffff:ffff:ffff,42540619691156228410985782227622690816,42540619691157437336805396856797396991,"AS8954 InTouch N.V."
2001:67c:21c0::,2001:67c:21c0:ffff:ffff:ffff:ffff:ffff,42540619691170735520821157777719164928,42540619691171944446640772406893871103,"AS39265 Stadtverwaltung der Stadt Bern"
2001:67c:21c8::,2001:67c:21c8:ffff:ffff:ffff:ffff:ffff,42540619691180406927378074811116814336,42540619691181615853197689440291520511,"AS51605 XS Soft JSCo"
2001:67c:21cc::,2001:67c:21cc:ffff:ffff:ffff:ffff:ffff,42540619691185242630656533327815639040,42540619691186451556476147956990345215,"AS25354 Entidad Publica Empresarial Red.es"
2001:67c:21d0::,2001:67c:21d0:ffff:ffff:ffff:ffff:ffff,42540619691190078333934991844514463744,42540619691191287259754606473689169919,"AS35096 Alef Nula a.s."
2001:67c:21dc::,2001:67c:21dc:ffff:ffff:ffff:ffff:ffff,42540619691204585443770367394610937856,42540619691205794369589982023785644031,"AS42963 Bild presse Polska Sp z o.o. Sp. k."
2001:67c:21e0::,2001:67c:21e0:ffff:ffff:ffff:ffff:ffff,42540619691209421147048825911309762560,42540619691210630072868440540484468735,"AS39029 Redpill Linpro AS"
2001:67c:21e4::,2001:67c:21e4:ffff:ffff:ffff:ffff:ffff,42540619691214256850327284428008587264,42540619691215465776146899057183293439,"AS51634 EdgeIT AB"
2001:67c:21e8::,2001:67c:21e8:ffff:ffff:ffff:ffff:ffff,42540619691219092553605742944707411968,42540619691220301479425357573882118143,"AS51944 PROMEDIA SPOLKA CYWILNA NOWICKI KRZYSZTOF WESOLOWSKI DARIUSZ"
2001:67c:21ec::,2001:67c:21ec:ffff:ffff:ffff:ffff:ffff,42540619691223928256884201461406236672,42540619691225137182703816090580942847,"AS56662 e-utp.net Marcin Gondek"
2001:67c:21f0::,2001:67c:21f0:ffff:ffff:ffff:ffff:ffff,42540619691228763960162659978105061376,42540619691229972885982274607279767551,"AS52191 PE Saychik Pavlo Evgenovuch"
2001:67c:21f4::,2001:67c:21f4:ffff:ffff:ffff:ffff:ffff,42540619691233599663441118494803886080,42540619691234808589260733123978592255,"AS197579 BASS Racunalniski Inzeniring d.o.o. Celje"
2001:67c:21f8::,2001:67c:21f8:ffff:ffff:ffff:ffff:ffff,42540619691238435366719577011502710784,42540619691239644292539191640677416959,"AS34964 Ripe-NetWorks e.U."
2001:67c:21fc::,2001:67c:21fc:ffff:ffff:ffff:ffff:ffff,42540619691243271069998035528201535488,42540619691244479995817650157376241663,"AS43922 City of Malmo"
2001:67c:2200::,2001:67c:2200:ffff:ffff:ffff:ffff:ffff,42540619691248106773276494044900360192,42540619691249315699096108674075066367,"AS50620 Blue Networks Technologies SARL"
2001:67c:2204::,2001:67c:2204:ffff:ffff:ffff:ffff:ffff,42540619691252942476554952561599184896,42540619691254151402374567190773891071,"AS24708 GRZ IT Center Linz GmbH"
2001:67c:2208::,2001:67c:2208:ffff:ffff:ffff:ffff:ffff,42540619691257778179833411078298009600,42540619691258987105653025707472715775,"AS21079 Oesterreichische Kontrollbank Aktiengesellschaft"
2001:67c:220c::,2001:67c:220c:ffff:ffff:ffff:ffff:ffff,42540619691262613883111869594996834304,42540619691263822808931484224171540479,"AS48155 University of Rousse ""Angel Kanchev"""
2001:67c:2210::,2001:67c:2210:ffff:ffff:ffff:ffff:ffff,42540619691267449586390328111695659008,42540619691268658512209942740870365183,"AS49167 Comutel Autonomous System"
2001:67c:2214::,2001:67c:2214:ffff:ffff:ffff:ffff:ffff,42540619691272285289668786628394483712,42540619691273494215488401257569189887,"AS3301 TeliaSonera AB"
2001:67c:2218::,2001:67c:2219:ffff:ffff:ffff:ffff:ffff,42540619691277120992947245145093308416,42540619691279538844586474403442720767,"AS2485 AFNIC (Association Francaise pour le Nommage Internet en Cooperation)"
2001:67c:2230::,2001:67c:2230:ffff:ffff:ffff:ffff:ffff,42540619691306135212617996245286256640,42540619691307344138437610874460962815,"AS51778 NTH Media d.o.o."
2001:67c:2244::,2001:67c:2244:ffff:ffff:ffff:ffff:ffff,42540619691330313729010288828780380160,42540619691331522654829903457955086335,"AS50448 System Service Ltd."
